session_id	acq_time	ESS_subjectLabID	ESS_sessionNum	ESS_sessionID	caffeine	alcohol	legacy_recordingParameterSet
ses-01	00130804T000000	3109	60	26	n/a	n/a	parameter_set_3
ses-02	00181003T000000	3109	61	326	n/a	n/a	parameter_set_3
